transaction_id,customer_id,product_id,transaction_date,amount,quantity,promo_code,ingestion_timestamp,source_file
T000086,C00415,P0082,2025-07-01,603.71,3,,2025-07-01 05:00:00,batch_2025_01.csv
T003207,C00009,P0099,01/11/2025,157.99,2,,2025-01-11 01:00:00,batch_2025_01.csv
T004682,C00194,P0080,2025-03-18,326.52,3,WELCOME5,2025-03-18 22:00:00,batch_2025_01.csv
T002975,C00111,P0141,02/15/2025,296.45,2,,2025-02-17 00:00:00,batch_2025_01.csv
T004125,C00050,P0099,08/21/2025,$701.38,1,,2025-08-21 17:00:00,batch_2025_01.csv
T002477,C00375,P0064,05/23/2025,558.80,3,,2025-05-23 21:00:00,batch_2025_01.csv
T002428,C00295,P0135,2025-02-11,94.11,5,,2025-02-12 09:00:00,batch_2025_01.csv
T002397,C00272,P0118,2025-01-11,869.68,5,SAVE10,2025-01-11 16:00:00,batch_2025_01.csv
T003007,C00473,P0039,2025-03-28,$273.65,4,,2025-03-29 07:00:00,batch_2025_01.csv
T004528,C00176,P0066,2025-01-17,401.23,2,,2025-01-18 05:00:00,batch_2025_01.csv
T004995,C00281,P0046,2025-02-27,550.65,4,WELCOME5,2025-02-27 16:00:00,batch_2025_01.csv
T003834,C00496,P0127,2025-02-04,599.13,5,,2025-02-04 01:00:00,batch_2025_01.csv
T004653,C00258,P0044,2025-01-08,536.99,4,WELCOME5,2025-01-08 22:00:00,batch_2025_01.csv
T001378,C00023,P0071,2025-06-26,$550.81,1,,2025-06-27 09:00:00,batch_2025_01.csv
T002078,C00073,P0124,2025-04-19,,2,WELCOME5,2025-04-19 14:00:00,batch_2025_01_late.csv
T004858,C00220,P0072,01/09/2025,802.24,1,WELCOME5,2025-01-10 07:00:00,batch_2025_01.csv
T003452,C00043,P0145,2025-08-29,629.69,4,,2025-08-29 07:00:00,batch_2025_01.csv
T004758,C00140,P0127,2025-08-18,$701.40,5,,2025-08-18 04:00:00,batch_2025_01.csv
T001544,,P0047,2025-03-26,29.54,1,SAVE10,2025-03-26 07:00:00,batch_2025_01.csv
T000030,C00360,P0080,2025-03-31,830.01,4,,2025-03-31 01:00:00,batch_2025_01.csv
T001135,C00360,P0122,2025-04-27,109.98,2,,2025-04-27 03:00:00,batch_2025_01.csv
T000593,C00285,P0019,2025-05-17,714.85,5,,2025-05-18 06:00:00,batch_2025_01.csv
T001092,C00158,P0085,2025-03-04,435.19,5,,2025-03-04 04:00:00,batch_2025_01.csv
T002670,C00299,P0051,2025-04-16,,4,WELCOME5,2025-04-17 06:00:00,batch_2025_01.csv
T002607,C00378,P0092,03/07/2025,153.96,4,,2025-03-08 13:00:00,batch_2025_01.csv
T002114,C00277,P0012,2025-03-23,381.56,2,,2025-03-24 07:00:00,batch_2025_01.csv
T001172,C00224,P0132,2025-08-25,852.14,3,SAVE10,2025-08-25 13:00:00,batch_2025_01.csv
T003143,C00340,P0051,01/17/2025,$150.57,1,,2025-01-18 07:00:00,batch_2025_01.csv
T003497,C00467,P0100,2025-01-01,$18.18,3,SAVE10,2025-01-02 15:00:00,batch_2025_01_late.csv
T001116,C00309,P0086,2025-03-14,33.02,5,,2025-03-14 11:00:00,batch_2025_01.csv
T000402,C00146,P0018,2025-03-23,$810.91,3,WELCOME5,2025-03-24 08:00:00,batch_2025_01.csv
T002503,C00268,P0027,2025-07-05,82.04,5,,2025-07-05 14:00:00,batch_2025_01.csv
T000526,C00176,P0029,2025-05-01,$280.17,2,,2025-05-01 02:00:00,batch_2025_01.csv
T001309,C00165,P0113,2025-07-04,$165.64,2,,2025-07-05 14:00:00,batch_2025_01.csv
T004776,C00432,P0116,06/01/2025,$448.02,5,WELCOME5,2025-06-01 09:00:00,batch_2025_01.csv
T002403,C00091,P0097,2025-06-25,$613.78,2,,2025-06-25 17:00:00,batch_2025_01.csv
T000357,C00437,P0127,2025-01-20,783.52,3,,2025-01-21 08:00:00,batch_2025_01.csv
T000833,C00471,P0105,08/07/2025,809.07,1,SAVE10,2025-08-08 10:00:00,batch_2025_01.csv
T000815,C00494,P0125,2025-08-09,428.57,5,SAVE10,2025-08-10 05:00:00,batch_2025_01.csv
T003191,C00045,P0102,2025-07-20,792.16,2,WELCOME5,2025-07-21 17:00:00,batch_2025_01.csv
T002452,C00146,P0104,05/11/2025,254.01,3,,2025-05-11 13:00:00,batch_2025_01.csv
T000219,C00251,P0037,2025-03-10,523.06,1,SAVE10,2025-03-11 17:00:00,batch_2025_01.csv
T002167,C00182,P0004,2025-01-16,592.31,2,,2025-01-16 05:00:00,batch_2025_01.csv
T001600,C00394,P0054,2025-01-12,654.62,3,,2025-01-13 13:00:00,batch_2025_01.csv
T001719,C00304,P0008,2025-04-24,842.50,5,SAVE10,2025-04-24 05:00:00,batch_2025_01.csv
T004232,C00091,P0011,02/08/2025,$62.81,4,,2025-02-08 06:00:00,batch_2025_01.csv
T002697,C00230,P0059,2025-05-27,$31.59,5,,2025-05-28 14:00:00,batch_2025_01.csv
T002893,C00013,P0084,2025-06-25,$467.66,4,,2025-06-26 05:00:00,batch_2025_01.csv
T000807,C00131,P0150,2025-05-09,$80.94,2,,2025-05-09 02:00:00,batch_2025_01.csv
T002996,C00082,P0063,03/07/2025,661.78,3,,2025-03-07 22:00:00,batch_2025_01.csv
T001882,C00210,P0031,06/14/2025,892.25,1,,2025-06-15 14:00:00,batch_2025_01.csv
T000187,C00154,P0083,2025-06-27,546.06,4,,2025-06-27 13:00:00,batch_2025_01.csv
T000321,C00134,P0077,not-a-date,176.02,5,SAVE10,2025-05-13 16:00:00,batch_2025_01.csv
T003223,C00162,P0070,2025-08-25,574.36,1,,2025-08-25 23:00:00,batch_2025_01.csv
T004238,C00107,P0053,2025-01-01,496.79,5,WELCOME5,2025-01-02 02:00:00,batch_2025_01.csv
T002802,C00333,P0095,2025-02-03,$366.85,2,,2025-02-03 01:00:00,batch_2025_01.csv
T000893,C00032,P0114,2025-06-06,56.87,1,WELCOME5,2025-06-07 17:00:00,batch_2025_01.csv
T002669,C00474,P0050,07/19/2025,$405.52,1,,2025-07-19 03:00:00,batch_2025_01.csv
T004147,C00181,P0001,2025-04-09,651.77,3,,2025-04-09 14:00:00,batch_2025_01.csv
T001192,C00500,P0072,2025-07-07,295.14,3,,2025-07-08 07:00:00,batch_2025_01.csv
T004367,C00470,P0012,2025-05-09,$123.06,1,WELCOME5,2025-05-09 10:00:00,batch_2025_01.csv
T000621,C00329,P0068,2025-01-30,681.89,3,SAVE10,2025-01-30 04:00:00,batch_2025_01.csv
T000764,C00350,P0064,2025-08-14,$867.28,3,,2025-08-14 10:00:00,batch_2025_01.csv
T003544,C00272,P0143,05/17/2025,308.01,1,,2025-05-18 07:00:00,batch_2025_01.csv
T002443,C00066,P0120,2025-04-15,$549.18,1,,2025-04-15 08:00:00,batch_2025_01.csv
T004371,C00097,P0080,03/07/2025,600.55,2,,2025-03-07 14:00:00,batch_2025_01.csv
T002217,C00421,P0146,2025-01-12,129.46,5,,2025-01-12 03:00:00,batch_2025_01.csv
T002649,C00434,P0084,2025-06-21,637.46,2,,2025-06-21 12:00:00,batch_2025_01.csv
T004533,C00242,P0139,2025-06-14,875.41,4,SAVE10,2025-06-14 22:00:00,batch_2025_01.csv
T000511,C00154,P0057,03/22/2025,199.62,3,WELCOME5,2025-03-22 02:00:00,batch_2025_01.csv
T004198,C00252,P0038,2025-04-12,614.15,3,,2025-04-13 00:00:00,batch_2025_01.csv
T001182,C00064,P0116,2025-03-25,$160.66,3,,2025-03-26 14:00:00,batch_2025_01.csv
T004599,C00032,P0060,2025-05-10,$705.25,1,,2025-05-10 17:00:00,batch_2025_01.csv
T002633,C00003,P0123,2025-02-25,835.55,5,,2025-02-25 13:00:00,batch_2025_01.csv
T001548,C00439,P0023,06/07/2025,305.72,2,,2025-06-08 11:00:00,batch_2025_01.csv
T001808,C00045,P0011,2025-03-21,155.38,1,,2025-03-21 22:00:00,batch_2025_01.csv
T002441,C00198,P0025,04/19/2025,588.37,2,,2025-04-20 17:00:00,batch_2025_01.csv
T002181,C00016,P0101,2025-02-10,828.60,5,,2025-02-11 13:00:00,batch_2025_01.csv
T002562,C00413,P0111,2025-04-14,$490.12,5,SAVE10,2025-04-15 21:00:00,batch_2025_01.csv
T004210,C00017,P0049,07/07/2025,619.89,4,,2025-07-07 16:00:00,batch_2025_01.csv
T004394,C00188,P0126,2025-01-04,487.37,3,WELCOME5,2025-01-04 18:00:00,batch_2025_01.csv
T001084,C00446,P0142,2025-04-24,191.89,4,,2025-04-24 15:00:00,batch_2025_01.csv
T002274,C00019,P0054,2025-03-12,880.98,2,,2025-03-13 22:00:00,batch_2025_01.csv
T003089,C00251,P0125,2025-01-16,83.60,5,,2025-01-16 01:00:00,batch_2025_01.csv
T002001,C00263,P0142,2025-06-15,569.53,5,WELCOME5,2025-06-15 06:00:00,batch_2025_01.csv
T002036,C00369,P0075,2025-02-08,581.69,5,,2025-02-10 00:00:00,batch_2025_01.csv
T003566,C00038,P0147,2025-01-31,$124.58,3,,2025-02-01 12:00:00,batch_2025_01.csv
T000624,C00470,P0137,2025-08-05,$576.58,3,,2025-08-06 04:00:00,batch_2025_01.csv
T003117,C00351,P0069,2025-01-19,780.89,3,,2025-01-19 09:00:00,batch_2025_01.csv
T000440,C00142,P0103,2025-04-12,$322.99,1,,2025-04-13 02:00:00,batch_2025_01.csv
T001648,C00302,P0093,06/05/2025,$630.68,3,SAVE10,2025-06-06 20:00:00,batch_2025_01.csv
T000496,C00080,P0116,2025-03-09,271.74,5,SAVE10,2025-03-10 11:00:00,batch_2025_01.csv
T003761,C00480,P0067,05/29/2025,230.54,5,WELCOME5,2025-05-30 18:00:00,batch_2025_01.csv
T001569,C00016,P0127,2025-03-26,657.97,4,SAVE10,2025-03-26 06:00:00,batch_2025_01.csv
T003949,C00105,P0070,05/29/2025,$280.98,3,WELCOME5,2025-05-30 19:00:00,batch_2025_01.csv
T003992,C99999,P0096,2025-06-25,679.45,5,SAVE10,2025-06-26 20:00:00,batch_2025_01.csv
T003308,C00452,P0149,2025-02-04,$488.23,5,WELCOME5,2025-02-05 17:00:00,batch_2025_01.csv
T002427,C00242,P0115,2025-07-14,$144.85,5,,2025-07-15 03:00:00,batch_2025_01.csv
T004126,C00430,P0147,2025-03-29,$860.50,1,SAVE10,2025-03-30 07:00:00,batch_2025_01.csv
T000578,C00155,P0045,07/20/2025,108.11,4,WELCOME5,2025-07-20 03:00:00,batch_2025_01.csv
T003564,C00257,P0026,2025-04-28,561.90,1,WELCOME5,2025-04-28 01:00:00,batch_2025_01.csv
T002566,C00067,P0022,2025-01-12,$397.97,5,,2025-01-12 10:00:00,batch_2025_01_late.csv
T003102,C00189,P0107,2025-05-08,204.84,5,,2025-05-08 06:00:00,batch_2025_01.csv
T002007,C00349,P0135,2025-06-14,$8.58,3,,2025-06-14 18:00:00,batch_2025_01_late.csv
T002519,C00022,P0035,2025-08-22,755.78,1,,2025-08-22 16:00:00,batch_2025_01.csv
T001565,C00252,P0111,2025-02-04,636.16,5,,2025-02-05 02:00:00,batch_2025_01.csv
T000403,C00079,P0145,07/26/2025,513.64,3,,2025-07-26 21:00:00,batch_2025_01.csv
T004075,C00453,P0038,05/29/2025,829.85,2,,2025-05-29 18:00:00,batch_2025_01.csv
T003948,C00067,P0122,05/09/2025,313.77,1,SAVE10,2025-05-09 01:00:00,batch_2025_01.csv
T004439,C00004,P0035,2025-07-25,$638.96,1,SAVE10,2025-07-25 09:00:00,batch_2025_01.csv
T004239,C00497,P0020,2025-05-06,665.12,5,,2025-05-06 03:00:00,batch_2025_01.csv
T003505,C00199,P0065,05/26/2025,$718.11,4,,2025-05-26 03:00:00,batch_2025_01.csv
T003115,C00420,P0014,07/16/2025,780.80,4,,2025-07-16 09:00:00,batch_2025_01.csv
T002872,C00253,P0116,02/25/2025,424.96,5,,2025-02-25 14:00:00,batch_2025_01.csv
T002359,C00386,P0068,08/25/2025,788.20,3,,2025-08-25 19:00:00,batch_2025_01.csv
T004823,C00339,P0007,2025-06-13,891.50,4,,2025-06-15 00:00:00,batch_2025_01.csv
T004824,C00130,P0139,2025-08-27,$311.12,4,,2025-08-27 15:00:00,batch_2025_01.csv
T004030,C00358,P0081,05/22/2025,$881.30,1,WELCOME5,2025-05-23 09:00:00,batch_2025_01_late.csv
T004677,C00044,P0099,03/04/2025,$51.06,2,,2025-03-04 13:00:00,batch_2025_01.csv
T001673,C00092,P0084,2025-07-14,554.87,5,,2025-07-14 03:00:00,batch_2025_01.csv
T003256,C00382,P0080,2025-08-14,577.05,4,SAVE10,2025-08-14 04:00:00,batch_2025_01.csv
T001921,C00485,P0100,07/12/2025,147.75,1,,2025-07-13 00:00:00,batch_2025_01.csv
T003450,C00198,P0047,2025-02-25,379.77,5,,2025-02-26 15:00:00,batch_2025_01.csv
T003125,C00453,P0039,08/04/2025,$32.14,5,,2025-08-04 04:00:00,batch_2025_01.csv
T000782,C00006,P0121,2025-03-24,126.82,4,SAVE10,2025-03-25 21:00:00,batch_2025_01.csv
T002463,C00331,P0053,2025-04-02,$23.42,5,,2025-04-03 01:00:00,batch_2025_01.csv
T002064,C00296,P0107,2025-01-22,893.02,5,,2025-01-22 14:00:00,batch_2025_01.csv
T000281,C00341,P0045,2025-07-07,0.00,1,WELCOME5,2025-07-08 21:00:00,batch_2025_01.csv
T000717,C00067,P0021,2025-07-15,$386.93,4,,2025-07-15 08:00:00,batch_2025_01.csv
T000980,C00301,P0079,07/12/2025,662.67,5,,2025-07-13 23:00:00,batch_2025_01.csv
T002972,C00057,P0141,2025-05-06,350.29,5,,2025-05-06 09:00:00,batch_2025_01.csv
T000700,C00156,P0122,2025-05-15,889.64,4,,2025-05-15 22:00:00,batch_2025_01.csv
T002073,C00193,P0033,2025-07-30,23.27,3,SAVE10,2025-07-31 14:00:00,batch_2025_01.csv
T000049,C00269,P0134,04/04/2025,551.95,3,WELCOME5,2025-04-05 00:00:00,batch_2025_01.csv
T003968,C00111,P0147,2025-04-03,584.76,5,,2025-04-04 06:00:00,batch_2025_01.csv
T002387,C00377,P0149,2025-03-08,504.07,3,,2025-03-09 08:00:00,batch_2025_01.csv
T001412,C00393,P0007,2025-02-15,492.13,3,,2025-02-15 19:00:00,batch_2025_01.csv
T004205,C00467,P0085,05/24/2025,615.00,5,SAVE10,2025-05-24 21:00:00,batch_2025_01.csv
T001533,C00053,P0121,04/23/2025,$215.11,5,SAVE10,2025-04-23 20:00:00,batch_2025_01.csv
T001265,C00312,P0098,2025-07-08,616.29,4,,2025-07-08 02:00:00,batch_2025_01.csv
T002518,C00096,P0092,2025-08-13,317.27,4,WELCOME5,2025-08-13 08:00:00,batch_2025_01.csv
T002385,C00187,P0003,04/20/2025,$398.29,3,,2025-04-20 10:00:00,batch_2025_01.csv
T001754,C00078,P0006,2025-03-23,501.91,4,,2025-03-23 15:00:00,batch_2025_01.csv
T003832,C00420,P0117,2025-02-20,653.11,5,,2025-02-21 18:00:00,batch_2025_01.csv
T000051,C00171,P0021,2025-02-06,$527.80,4,,2025-02-06 23:00:00,batch_2025_01.csv
T002778,C00481,P0040,2025-04-28,861.49,3,WELCOME5,2025-04-29 00:00:00,batch_2025_01.csv
T004971,C00016,P0106,2025-06-19,84.12,3,SAVE10,2025-06-20 13:00:00,batch_2025_01.csv
T002793,C00417,P0064,2025-02-21,93.32,5,,2025-02-22 15:00:00,batch_2025_01.csv
T001922,C00207,P0059,2025-04-05,651.24,2,,2025-04-05 22:00:00,batch_2025_01.csv
T002738,C00378,P0025,04/27/2025,$269.89,3,,2025-04-28 09:00:00,batch_2025_01.csv
T001608,C00314,P0065,2025-06-12,315.87,4,WELCOME5,2025-06-13 06:00:00,batch_2025_01.csv
T001280,C00414,P0028,2025-07-04,501.54,5,SAVE10,2025-07-06 02:00:00,batch_2025_01_late.csv
T001669,C00015,P0108,2025-04-30,78.21,2,WELCOME5,2025-04-30 10:00:00,batch_2025_01.csv
T000737,C00437,P0097,2025-01-10,$402.76,3,,2025-01-10 03:00:00,batch_2025_01.csv
T001264,C00245,P0078,2025-08-13,705.14,2,WELCOME5,2025-08-13 15:00:00,batch_2025_01.csv
T003881,C00320,P0014,08/16/2025,293.86,5,,2025-08-17 12:00:00,batch_2025_01.csv
T000262,C00111,P0084,07/02/2025,140.30,1,,2025-07-02 16:00:00,batch_2025_01.csv
T003869,C00282,P0089,07/27/2025,735.71,2,,2025-07-28 05:00:00,batch_2025_01.csv
T000756,C00126,P0080,2025-05-24,422.03,2,,2025-05-25 04:00:00,batch_2025_01.csv
T002098,C00020,P0006,2025-03-09,$676.13,5,,2025-03-10 14:00:00,batch_2025_01.csv
T004667,C00385,P0045,05/25/2025,562.08,3,,2025-05-26 20:00:00,batch_2025_01.csv
T003120,C00443,P0134,2025-06-17,267.85,5,WELCOME5,2025-06-17 04:00:00,batch_2025_01.csv
T001677,C00356,P0040,2025-01-23,496.90,3,,2025-01-23 14:00:00,batch_2025_01.csv
T002461,C00008,P0039,04/25/2025,833.51,2,,2025-04-26 00:00:00,batch_2025_01.csv
T003348,C00166,P0126,02/14/2025,389.63,1,SAVE10,2025-02-15 01:00:00,batch_2025_01.csv
T003015,C00459,P0036,2025-03-12,352.84,1,,2025-03-13 13:00:00,batch_2025_01.csv
T003456,C00223,P0090,03/23/2025,346.28,3,,2025-03-24 14:00:00,batch_2025_01.csv
T004709,C00042,P0108,05/30/2025,$377.81,4,,2025-05-30 20:00:00,batch_2025_01.csv
T001633,C00103,P0121,2025-01-10,$346.98,3,,2025-01-11 21:00:00,batch_2025_01.csv
T002916,C00466,P0134,2025-02-21,$651.70,2,WELCOME5,2025-02-21 01:00:00,batch_2025_01.csv
T001685,C00309,P0132,2025-02-22,694.85,1,,2025-02-22 12:00:00,batch_2025_01.csv
T004432,C00219,P0024,05/08/2025,$709.43,3,,2025-05-09 14:00:00,batch_2025_01.csv
T000576,C00311,P0100,01/30/2025,175.14,1,,2025-01-30 20:00:00,batch_2025_01.csv
T000124,C00335,P0122,2025-02-21,$433.88,1,WELCOME5,2025-02-21 19:00:00,batch_2025_01.csv
T000979,C00466,P0049,2025-02-12,789.40,5,SAVE10,2025-02-13 04:00:00,batch_2025_01.csv
T004096,C00013,P0012,2025-07-22,673.71,5,WELCOME5,2025-07-23 17:00:00,batch_2025_01.csv
T001744,C00218,P0049,08/16/2025,$693.34,2,,2025-08-16 09:00:00,batch_2025_01.csv
T004368,C00045,P0115,not-a-date,48.62,5,SAVE10,2025-05-13 17:00:00,batch_2025_01.csv
T002203,C00250,P0117,01/24/2025,267.38,4,WELCOME5,2025-01-25 19:00:00,batch_2025_01.csv
T003345,C00210,P0148,2025-02-28,713.56,3,,2025-03-01 08:00:00,batch_2025_01.csv
T004369,C99999,P0115,2025-06-11,580.24,5,WELCOME5,2025-06-11 13:00:00,batch_2025_01.csv
T003899,C00105,P0078,2025-07-06,$668.98,3,SAVE10,2025-07-06 15:00:00,batch_2025_01.csv
T001630,C00263,P0072,2025-08-20,883.98,1,,2025-08-20 02:00:00,batch_2025_01.csv
T003491,C00352,P0082,2025-08-25,257.91,5,,2025-08-25 05:00:00,batch_2025_01.csv
T003155,C00164,P9999,2025-05-04,626.42,1,WELCOME5,2025-05-05 18:00:00,batch_2025_01.csv
T004430,C00031,P0060,2025-06-27,$676.57,5,WELCOME5,2025-06-28 14:00:00,batch_2025_01.csv
T000053,C00331,P0109,2025-01-05,461.57,3,SAVE10,2025-01-06 00:00:00,batch_2025_01.csv
T003939,C00496,P0134,2031-01-01,$343.76,1,SAVE10,2025-06-01 07:00:00,batch_2025_01.csv
T003095,C00152,P0091,06/07/2025,182.66,4,SAVE10,2025-06-08 21:00:00,batch_2025_01.csv
T003121,C00069,P0024,05/23/2025,269.00,2,,2025-05-24 20:00:00,batch_2025_01.csv
T000015,C00142,P0038,05/19/2025,888.87,1,,2025-05-19 17:00:00,batch_2025_01.csv
T000559,C00322,P0143,2025-02-23,739.55,3,,2025-02-23 04:00:00,batch_2025_01.csv
T002196,C00208,P0041,2025-04-28,$354.47,5,WELCOME5,2025-04-28 01:00:00,batch_2025_01.csv
T000585,C00264,P0027,2025-03-31,192.27,3,WELCOME5,2025-04-01 12:00:00,batch_2025_01.csv
T003068,C00166,P0089,2025-07-20,824.15,1,WELCOME5,2025-07-21 00:00:00,batch_2025_01.csv
T004310,C00438,P0049,2025-04-05,275.21,4,,2025-04-06 02:00:00,batch_2025_01.csv
T003730,C00192,P0072,2025-01-17,819.61,3,WELCOME5,2025-01-17 02:00:00,batch_2025_01.csv
T002619,,P0100,2025-02-09,$796.62,1,WELCOME5,2025-02-09 23:00:00,batch_2025_01.csv
T002808,C00356,P0086,2025-07-10,751.33,2,WELCOME5,2025-07-11 14:00:00,batch_2025_01.csv
T003798,C00091,P0093,2025-04-26,419.24,4,WELCOME5,2025-04-27 12:00:00,batch_2025_01.csv
T002635,C00296,P0036,2025-08-07,265.39,1,,2025-08-07 19:00:00,batch_2025_01.csv
T000514,C00292,P0056,07/05/2025,662.97,5,,2025-07-05 21:00:00,batch_2025_01.csv
T002582,C00193,P0148,2025-03-06,$549.63,4,SAVE10,2025-03-06 19:00:00,batch_2025_01.csv
T000972,C00003,P0004,2025-07-06,776.60,4,SAVE10,2025-07-07 23:00:00,batch_2025_01.csv
T001276,C00302,P0099,2025-01-22,$275.97,4,,2025-01-22 04:00:00,batch_2025_01.csv
T004964,C00338,P0045,2025-06-22,439.52,5,SAVE10,2025-06-23 18:00:00,batch_2025_01.csv
T003633,C00050,P0101,2025-02-21,199.38,1,,2025-02-21 19:00:00,batch_2025_01.csv
T003813,C00018,P0147,2025-01-14,833.24,4,WELCOME5,2025-01-15 20:00:00,batch_2025_01.csv
T004498,C00320,P0138,2025-05-16,$471.31,2,SAVE10,2025-05-16 09:00:00,batch_2025_01.csv
T000408,C00465,P0010,2025-05-20,$500.02,3,SAVE10,2025-05-21 11:00:00,batch_2025_01.csv
T003035,C00156,P0119,01/02/2025,$604.75,1,,2025-01-02 11:00:00,batch_2025_01.csv
T000894,C00027,P0076,2025-04-13,766.14,5,WELCOME5,2025-04-13 07:00:00,batch_2025_01.csv
T003921,C00151,P0074,2025-05-19,794.46,2,,2025-05-20 21:00:00,batch_2025_01.csv
T003804,C00018,P0086,2025-07-03,353.38,2,,2025-07-04 02:00:00,batch_2025_01.csv
T002497,C00299,P0095,05/24/2025,398.73,3,WELCOME5,2025-05-25 00:00:00,batch_2025_01.csv
T003365,C00334,P0054,05/31/2025,$60.98,1,WELCOME5,2025-05-31 04:00:00,batch_2025_01.csv
T002608,C00411,P0073,2025-01-23,$581.39,4,,2025-01-23 08:00:00,batch_2025_01.csv
T000683,C00097,P0017,07/25/2025,$27.66,3,SAVE10,2025-07-25 15:00:00,batch_2025_01.csv
T001073,C00282,P0065,07/14/2025,803.30,4,,2025-07-15 12:00:00,batch_2025_01.csv
T002782,C00405,P0095,2025-03-13,702.76,4,,2025-03-14 20:00:00,batch_2025_01.csv
T000291,C00339,P0073,2025-01-25,$273.28,4,,2025-01-25 04:00:00,batch_2025_01.csv
T000689,C00288,P0009,2025-03-30,$601.67,2,WELCOME5,2025-03-30 10:00:00,batch_2025_01.csv
T004460,C00023,P0076,2025-08-21,559.80,4,WELCOME5,2025-08-22 05:00:00,batch_2025_01.csv
T004111,C00175,P0134,03/12/2025,$731.74,1,WELCOME5,2025-03-13 14:00:00,batch_2025_01.csv
T002920,C00099,P0001,2025-02-16,350.48,1,,2025-02-17 14:00:00,batch_2025_01.csv
T003201,C00220,P0011,06/16/2025,58.03,5,,2025-06-17 00:00:00,batch_2025_01.csv
T004481,C00256,P0070,01/26/2025,845.27,4,,2025-01-26 18:00:00,batch_2025_01.csv
T004989,C00261,P0147,2025-07-28,181.97,2,SAVE10,2025-07-28 17:00:00,batch_2025_01.csv
T001418,C00370,P0021,04/21/2025,$754.47,3,WELCOME5,2025-04-21 08:00:00,batch_2025_01.csv
T001583,C00207,P0112,2025-05-06,344.34,4,WELCOME5,2025-05-06 02:00:00,batch_2025_01.csv
T000516,C00451,P0112,08/11/2025,379.54,5,,2025-08-11 08:00:00,batch_2025_01.csv
T000997,C00459,P0115,2025-05-04,859.91,2,,2025-05-05 19:00:00,batch_2025_01.csv
T001491,C00133,P0058,2025-07-16,,2,WELCOME5,2025-07-16 21:00:00,batch_2025_01.csv
T001234,C00322,P0080,08/28/2025,$649.47,2,,2025-08-28 01:00:00,batch_2025_01.csv
T004753,C00208,P0084,2025-03-15,445.42,1,,2025-03-15 13:00:00,batch_2025_01.csv
T004407,,P0098,2025-05-01,727.01,3,,2025-05-01 19:00:00,batch_2025_01.csv
T003517,C00174,P0117,2025-08-26,97.17,1,,2025-08-27 08:00:00,batch_2025_01.csv
T004568,C00204,P0027,2025-01-26,$49.01,1,WELCOME5,2025-01-26 20:00:00,batch_2025_01.csv
T004071,C00200,P0017,01/28/2025,411.73,2,,2025-01-29 00:00:00,batch_2025_01.csv
T004856,C00396,P0065,05/01/2025,26.94,5,,2025-05-01 14:00:00,batch_2025_01.csv
T001307,C00467,P0105,2025-07-09,570.70,2,,2025-07-10 04:00:00,batch_2025_01.csv
T004468,C00121,P0149,2025-06-06,409.41,1,,2025-06-06 21:00:00,batch_2025_01.csv
T000900,C00176,P0075,2025-01-03,$337.00,1,,2025-01-04 10:00:00,batch_2025_01.csv
T004255,C00272,P0073,06/29/2025,662.80,4,,2025-06-29 21:00:00,batch_2025_01.csv
T002116,C00262,P0128,06/01/2025,$609.51,4,WELCOME5,2025-06-01 18:00:00,batch_2025_01.csv
T000065,C00132,P0056,2025-05-21,752.79,3,,2025-05-22 23:00:00,batch_2025_01.csv
T003248,C00248,P0031,2025-01-28,612.96,5,,2025-01-28 21:00:00,batch_2025_01.csv
T003499,C00056,P0140,2025-04-30,$219.62,1,SAVE10,2025-05-01 01:00:00,batch_2025_01.csv
T003482,C00246,P0146,07/16/2025,377.33,1,,2025-07-16 05:00:00,batch_2025_01.csv
T001121,C00301,P0098,2025-08-11,433.44,4,,2025-08-11 03:00:00,batch_2025_01.csv
T000347,C00026,P0026,08/12/2025,733.36,3,SAVE10,2025-08-12 03:00:00,batch_2025_01.csv
T000608,C00116,P0048,2025-01-02,$386.90,5,,2025-01-03 13:00:00,batch_2025_01.csv
T003020,C00329,P0106,2025-04-09,634.64,5,SAVE10,2025-04-10 22:00:00,batch_2025_01.csv
T004593,C00057,P0029,08/25/2025,$724.46,4,,2025-08-26 06:00:00,batch_2025_01.csv
T000639,C00274,P0088,2025-04-28,79.77,1,SAVE10,2025-04-28 19:00:00,batch_2025_01.csv
T002405,C00450,P0005,2025-08-04,$279.82,3,,2025-08-05 10:00:00,batch_2025_01.csv
T001161,,P0140,2025-01-21,$829.17,2,SAVE10,2025-01-22 13:00:00,batch_2025_01.csv
T001226,C00157,P0022,2025-08-26,273.22,4,,2025-08-27 17:00:00,batch_2025_01.csv
T004694,C00272,P0144,2025-01-22,545.51,5,,2025-01-23 14:00:00,batch_2025_01.csv
T001532,C00228,P0037,2025-07-14,607.64,3,WELCOME5,2025-07-14 21:00:00,batch_2025_01.csv
T003835,C00422,P0148,08/15/2025,$469.20,1,WELCOME5,2025-08-16 07:00:00,batch_2025_01.csv
T000070,C00326,P0100,2025-03-06,$883.09,3,,2025-03-08 00:00:00,batch_2025_01.csv
T000974,C00198,P0145,07/15/2025,$152.83,3,WELCOME5,2025-07-16 04:00:00,batch_2025_01.csv
T001209,C00181,P0122,2025-05-06,,1,WELCOME5,2025-05-06 16:00:00,batch_2025_01.csv
T000787,C00256,P0072,2025-08-26,675.06,5,,2025-08-27 04:00:00,batch_2025_01.csv
T004979,C00055,P0147,2025-08-09,$360.22,3,,2025-08-10 05:00:00,batch_2025_01.csv
